"","ID","textID","sentenceID","sentence","translation","PP"
"92",1213,"BrutRB","44.33-36","ac y gwnaeth gwyr tro aerua diruawr y meint oc eu gelynyon hyt ar dwy vil haeach gan eu kymell y ffo.","and the Trojan made vast slaughter to the number of their enemies of almost two thousand while driving them to flee","gan eu kymell y ffo"
"93",375,"BrutRB","73.29-32","ac ny orfwysswys ar gwaretogrwyd hwnnw. drwy eu claerhau ac eu hedychu. ac eu tagneuedu yny duc yn un ac ef.","and he did not subside this tenderness because of/through soothing them and pacifying them and reconciling them until he brought them in alliance with him","drwy eu claerhau ac eu hedychu. ac eu tagneuedu"
"94",810,"PKM","55.17-18","Ac yny uei agos y guyr idaw, kyuarth a rodei y'r cwn, heb gilyaw yrdhunt:","And until the men closed in on him, he would keep the dogs at bay without retreating;…; Davies2007:39","heb gilyaw yrdhunt"
"95",514,"BrutRB","88.40-46","Diruawr lewenyd a gymerth yndaw. a'r tired a'r kyuoeth a'r breinheu a oed y demleu y dwyweu kynn no hynny y rei hynny a rodes ef y duw a'r seint yn dragywydawl. gan eu chwaneckau yn uawr o dir a dayar a breineu a noduaeu a rydit.","Great joy took him[Lles] and the lands and subjects and population were in the temples of the gods before that. These he gave to the god and saints forever by land and earth and priviliges and protection and freedom increasing them largely","gan eu chwaneckau yn uawr o dir a dayar a breineu a noduaeu a rydit."
"96",1248,"BrutRB","54.22-28","Mwy boen yw genyf i. yr awr hon goffav uyg kyuoeth a'm anryded yn yr amser hwnnw yn yr hwn yd oed y sawl gan mil o varchogyon y'm damgylchynu yn kerdet y gyt a mi.","Greater pain is with me this hour remembering my kingdom and my rank in that time in which were as many as 1000 knights surrounding me, travelling with me.","yn kerdet y gyt a mi"
"97",209,"BrutRB","62.21-25","a chan uudugolyaeth ar freinc ygyt ac wynt kyn penn y vlwydyn a gyrchassant parth a ruuein dan anreithaw a wrthwynepei udunt heb drugared","and with the victory over France before the end of the year they made for Rome under plundering [those] whose objected against them without mercy","dan anreithaw a wrthwynepei udunt heb drugared"
"98",1174,"BrutRB","63.43-45","Kanys kenadeu ry dathoed y gan eu deu amherawdyr. y dywedut y deuynt drannoeth oc eu hamdiffyn","Since the messengers from their two emperors had come to say that they were coming in the next days for their protection/to protect them","oc eu hamdiffyn"
"99",1172,"BrutRB","47.42-47","a gwedy kaffel o locrinus y vudugodyaeth honno. ranu yr yspeil a wnaeth y rwg y gedymdeithon. heb adaw idaw e hun dim eithyr teir Morwyn anryued eu pryt ac eu tegwch a gauas yn y llogeu","and after Locrinus took this victory he divided the booty amongst his comrades without leaving anything for himself except three maidens of wonderful appearance and beauty who he found in the ships","heb adaw idaw e hun dim eithyr teir Morwyn anryued eu pryt ac eu tegwch a gauas yn y llogeu"
"100",521,"BrutRB","89.19-23","goresgyn ran o'r ynys a wnaeth a'r ran arall ny allwys y goresgyn. Namyn o vynych ymladeu eu goualu heb peidaw ac wynt. yny deholes dros deifyr a byrneich hyt yr alban.","He[Severus] conquered a part of the island and the other he was not able to overpower it except for/save frequent battles harrassing them without leaving them off until he[Severus] banished them through Deifyr/Deira and Byrneuch/Bernicia to Albany","heb peidaw ac wynt."
"101",433,"BrutRB","79.24-26","a dygwydaw yn darystygedic rac y vron ef gan dywedut wrthaw yr ymadrawd hwn.","and he[Afarwy] fell down submissively in front of him[Cesar] saying this speech to him[Cesar]","gan dywedut wrthaw yr ymadrawd hwn."
"102",1193,"BrutRB","36.5-8","Galw anacletus kedymdeith antigonus a oruc attaw. a dywedut wrthaw yny wed hon gan displeimaw [read disbeilio] cledyf arnaw.","He [Brutus] called Analectus, Antigonus' companion, to him and said to him in this way drawing a sword over him.","gan displeimaw cledyf arnaw"
"103",1182,"BrutRB","34.41-46","doluryaw a wnaeth yn vwy no meint a galw y gedymdeithon gwasgaredic attaw ac eu bydinaw. ac yn gyflym kyrchu gwyr tro. kanys clotuorach a thegach oed gantaw y lad gan gyrchu. no'e vodi gan ffo yn hagyr.","he[Antigonus] grieved excessively and called his scattered companions to him and their troops and approached the men of Troy swiftly because he considered it more praiseworthy and better that he would be killed by/while approaching / attacking than that he would sink while fleeing ungraciously","gan gyrchu"
"104",1017,"Ger","5.138-140","Sef a wnaeth y uorwyn o dolur y dyrnawd, dyuot tracheuyn at Wenhwyuar y dan gwynaw y dolur.","Because of the pain from the blow the maiden returned to Gwenhwyfar, complaining of the pain. Davies2007:142","y dan gwynaw y dolur"
"105",64,"BrutRB","37.24-25","ac velly gan gwynuan a disgyryein y rei meirw y deffroynt y rei byw","and thus with the lamenting and screaming of the dying the living woke up","gan gwynuan a disgyryein y rei meirw"
"106",783,"PKM","51.7-9","Ac wrth rodyaw y wlat ny welsynt eiryoet wlat gyuanhedach no hi, na heldir well, nac amlach y mel na'y physcawt no hi.","As they wandered through the land they had never seen a place more pleasant to live in, nor better hunting ground, nor land more abundant in honey and fish.; Davies2007:36","Ac wrth rodyaw y wlat"
"107",158,"BrutRB","55.9-11","ac y dan gwynaw y aghyfnerth ofut yn y wed honno ef a doeth hyt ym paris y dinas yd oed y verch yndaw","and under lamenting his inability [and] grief in this manner he went as far as Paris, the city in which his daughter was","y dan gwynaw y aghyfnerth ofut yn y wed honno"
"108",41,"BrutRB","34.32-35","a cheissaw mynet drwy auon a oed gyr eu llaw. sef oed y henw akalon. ac yn keissaw bryssyaw drwy yr auon y periglwys aneiryf onadunt","And they tried to wade through the river which was close by, this had the name Ascalon, and trying to hasten through the river, a great multitude of them was in danger","yn keissaw bryssyaw drwy yr auon"
"109",1176,"BrutRB","32.30-33","Sef a oruc brutus anelu bwa a gellwg saeth ac yn keissaw llad y karw y brathawd y dat a'r saeth y adan y vron ac y bu uarw.","This is what Brutus did: he aimed the bow and let an arrow go and in trying to kill the stag he pierced his father with the arrow from under his breast and he died.","yn keissaw llad y karw"
"110",907,"PKM","84.22-23","Ac wrth ulingyaw yr hyd, a llithyaw y gwn, ef a uu yny wascawd y nos arnaw.","And there he was, skinning the stag and baiting his hounds until night closed on him.; Davies2007:59","wrth ulingyaw yr hyd"
"111",1247,"BrutRB","69.26-28","ac wrth hynny y gelwit kaer lud. a gwedy hynny drwy lygru y henw y gelwit llundein.","…and because of this it was called Kaer Lud. And after this, by corrupting her name it was called London","drwy lygru y henw"
"112",986,"BMW","11.15-20","A theirnos a thridieu y buant yn gwastattau y gwyr a oedynt yn y gaer ac yn goresgyn y kastell, a'r ranneu ereill onadunt yn cadw y gaer rac dyuot neb o lu Maxen idi, yny darffei udunt hwy gwastatau pawb wrth eu kyghor.","They spent three nights and three days overthrowing the men who were in the city and overcoming the castle, while another group of them guarded the city in case any of Maxen’s host should enter before they had brought everyone under their control. Davies2007:109","rac dyuot neb o lu Maxen idi"
"113",1076,"Ger","17.497-499","A disgwyleit a oed ar y gaer y gan Wenhwyuar rac y dyuot yn dirybud.","There were watchmen on the battlements sent by Gwenhwyfar in case he should arrive without warning. Davies2007:152","rac y dyuot yn dirybud"
"114",993,"BMW","12.19-20","…ac y kawssant yn eu kyghor, llad tauodeu y gwraged rac llygru eu hieith.","And they decided to cut out the tongues of the women, lest their own language be corrupted. Davies2007:110","rac llygru eu hieith"
"115",740,"PKM","38.4-5","…ac a del yma o Gymry, carchara wynt ac na at trachefyn, rac gwybot hynn.""","…and whoever comes here from Wales, imprison them and do not let them return in case they find out what is happening.'; Davies2007:28","rac gwybot hynn"
"116",75,"BrutRB","39.8-10","Dir yw ymi wneuthur awch mynnu chwi rac colli vy muched yr honn","It is necessary for me to do that what you want, so that I do not loose my life because of it","rac colli vy muched yr honn"
"117",1147,"Ger","27.759-762","‘Dial Dyw arnaf ‘ heb hi, ‘onyt dewissach gennyf uy agheu o’e law ef noc o law neb, a chyt ym latho, mi a’y dywedaf itaw rac gweled agheu arnaw ef yn dybryt.’","God’s vengeance on me,’ she said, ‘I would prefer to die at Geraint’s hands than anyone else’s, and although he may kill me, I will tell him for fear of seeing him die in a hideous way.’ Davies2007:159","rac gweled agheu arnaw ef yn dybryt"
"118",333,"BrutRB","70.17-21","Ac eissoes heb ef iawn yw anuon y erchi teyrnget udunt kyn llafuryaw gwyr kymeint a gwyr rufein y eu kymell. ac rac codi priaf hen yn hendat gan ellwg gwaet yn kereint.","And however, he said, it is right to send to ask tribute from them before so many men as the men of Rome strive to constrain them and in order not (lest) to offend Priaf, the old, our ancestor spilling blood of our kinsmen.","ac rac codi priaf hen yn hendat gan ellwg gwaet yn kereint."
"119",1153,"Ger","29.807-808","‘Arglwyd,’ heb hi, ‘rac dy gaffel yn diaruot yw genyf i.’","‘Lord,’ she said, ‘I did it to prevent your being taken by surprise.’ Davies2007:160","rac dy gaffel yn diaruot"
"120",850,"PKM","63.15-17","Mi a rodaf seith punt it yrdaw, a rac guelet gwr kyuurd a thi yn diuetha pryf mor dielw a hwnnw, gollwng ef, a'r da a geffy ditheu.""","…I will give you seven pounds for it, and rather than see a man of your status destroying such a worthless creature, let it go, and you shall have the money.'; Davies2007:44--45","rac guelet gwr kyuurd a thi yn diuetha pryf mor dielw a hwnnw,"
"121",758,"PKM","42.6-9","Sef a gauas yn y gynghor, kymryt hynny; a thrwy gynghor Branuen uu hynny oll, ac rac llygru y wlat oed genti hitheu hynny.","He decided to accept; and that was all done on Branwen's advice because she feared that the country would be laid waste.; Davies2007:30; and lest the land be laid waste, this was with her","rac llygru y wlat"
"122",839,"PKM","62.9-11","""Arglwyd,"" heb ynteu, ""rac guelet gwr kyuurd a thidi yn y gueith hwnnw, punt a geueis i o gardotta, mi a'e rodaf it, a gellwng y pryf hwnnw e ymdeith.""","'Lord,' he said, 'rather than see a man of your status involved in such work, I will give you the pound I received as charity to let that creature go.'; Davies2007:44","rac guelet gwr kyuurd a thidi yn y gueith hwnnw"
"123",844,"PKM","62.24-25","""Arglwyd, rac dy welet yn ymodi y pryf hwnnw, mi a'y prynaf.","'Lord, rather than see you handle that creature, I will buy it from you.; Davies2007:44","rac dy welet yn ymodi y pryf hwnnw,"
"124",846,"PKM","62.28-63.1","Rac dy welet ti yn ymhalogi wrth y pryf hwnnw, mi a rodaf it deir punt, a gollwng ef e ymdeith.""","…But rather than see you defile yourseld with that creature, I will give you three pounds to let it go.'; Davies2007:44","Rac dy welet ti yn ymhalogi wrth y pryf hwnnw"
"125",745,"PKM","39.23-24","""Gwelem, Arglwyd,"" heb wy, ""mynyd mawr gyr llaw y coet, a hwnnw ar gerdet;","'Yes, lord,' they said, 'we could see a huge mountain beside the forest, and it was moving;; Davies2007:29","a hwnnw ar gerdet"
"126",679,"PKM","22.13-14","Ac ual y byd dechreu noss, moi y gassec ar ebawl mawr telediw, ac yn seuyll yn y lle.","As it begins to get dark the mare gave birth to a big, perfect foal which stands up on its feet immediately.; Davies2007:18","ac yn seuyll yn y lle"
"127",686,"PKM","24.20-22","Ac yn ol hynny, goueileint a dellis yndaw, o gamhet idaw attal y mab ganthaw, ac ef yn gwybot y uot yn uab y wr arall.","Then grief seized him because of how wrong it was to keep the boy, when he knew that he was another man's son.; Davies2007:19","ac ef yn gwybot y uot yn uab y wr arall."
"128",775,"PKM","1.11-13","Ac ual y byd yn ymwarandaw a llef yr erchwys, ef a glywei llef erchwys arall, ac nit oedynt unllef, a hynny yn dyuot yn erbyn y erchwys ef.","And as he was listening for the cry of his pack, he heard the cry of another pack, but these had a different cry, and they were coming towards his own pack.; Davies2007:3","a hynny yn dyuot yn erbyn y erchwys ef."
"129",874,"PKM","73.7-9","""Dygaf y Duw uyg kyffes,"" [heb y Guydyon], ""nat archaf i y wyr Gwyned ymlad drossof i, a minheu uy hun yn cael ymlad a Phryderi.…","'By my confession to God,' said Gwydion, 'I will not ask the men of Gwynedd to fight on my behalf when I myself can fight against Pryderi.…; Davies2007:51","a minheu uy hun yn cael ymlad a Phryderi."
"130",926,"PKM","89.21-23","A phan ymyskytwei yr eryr, y syrthei y pryuet a'r kic pwdyr o honaw, a'r hwch yn yssu y rei hynny.","And when the eagle shakes himself, the worms and the rotten flesh fall from him and the sow eats them.; Davies2007:62","a'r hwch yn yssu y rei hynny"
"131",945,"BMW","4.9-14","A phan yttoed ef a'e dwylaw am vynwgyl y vorwyn ac a'e rud [ef] wrth y grud hitheu, rac angerd y kwn wrth eu kynllauann, ac yscwydeu y taryaneu yn ymgyfaruot y gyt, a pheleidyr y gwaewar yn kyflad. a gweryrat y meirch ac eu pystylat, deffroi a wnaeth yr amherawdyr.","And as he had his arms around the maiden, and his cheek against her cheek, what with the dogs straining at their leashes, and the corners of the shields touching one another, and the spear-shafts striking together, and [the neighing of the horses and their stamping], the emperor woke up. Davies2007:105","ac yscwydeu y taryaneu yn ymgyfaruot y gyt"
"132",1139,"Ger","25.707-710","A boregweith yr haf yd oydynt yn y gwely (ac ynteu vrth yr erchwyn, ac Enyt a oed heb gysgu) y mywn ystauell wydrin, a’r heul yn tywynnu ar y gwely, a’r dillad gwedy ry lithraw y ar y dwyuron ef a’e dwy ureich, ac ynteu yn kyscu.","One morning in the summer they were in bed (he on the outer edge, and Enid had not slept) in a chamber of glass, and the sun shining on the bed; and the bedclothes had slipped off his chest and arms, and he was asleep. Davies2007:158","a’r heul yn tywynnu ar y gwely"
"133",1105,"PKM","60.6-10","Ac ny wydat yny uyd y llygot yn guan adan y grofd, a phob un yn drigyaw ar hyt y kyleuyn, ac yn y estwng genti, ac yn torri y dywyssen ac yn guan a'r tywys e ymdeith, ac yn adaw y calaf yno.","The next thing he knew, the mice were making for the field, and each one was climbing up along a stalk and bending it down, and breaking the ear and making off with the ears, and leaving the stalks behind. Davies2007:42","ac yn torri y dywyssen"
